average_loss/Mean	Mean	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(1)', ' 1:', '(1)'], ['(1)', ' -t f32 -Tidx i32 -keep_dims b: 0'], 1000, 3000, 4000, [1552507678816383000, 1552507678816384000, 1552507678816386000, 1552507678816387000], 1]}
tower_0/v/gradients/tower_0/v/cg/affine2/Cast_1_grad/Cast	Cast	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(1001)'], ['(1001)', ' -DstT f32 -SrcT f16'], 0, 19000, 22000, [1552507678811380000, 1552507678811380000, 1552507678811399000, 1552507678811402000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2000, 2000, [1552507678811393000, 1552507678811393000, 1552507678811395000, 1552507678811395000], 1]}
tower_0/v/truediv_11	Reciprocal	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(1)'], ['(1)', ' -t f32'], 0, 26000, 29000, [1552507678762024000, 1552507678762024000, 1552507678762050000, 1552507678762053000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 3000, 3000, [1552507678762040000, 1552507678762040000, 1552507678762043000, 1552507678762043000], 1]}
tower_0/v/cg/affine1/xw_plus_b/MatMul	MatMul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x4096)', ' 1:', '(4096x4096)'], ['(128x4096)', ' -t f16 -tr_a 0 -tr_b 0'], 1000, 1197000, 1199000, [1552507678808296000, 1552507678808297000, 1552507678809493000, 1552507678809495000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 1175000, 1175000, [1552507678808312000, 1552507678808312000, 1552507678809487000, 1552507678809487000], 1]}
v/cg/conv3/biases/read	Identity	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(384)'], ['(384)', ' -t f32'], 0, 1000, 2000, [1552507678751199000, 1552507678751199000, 1552507678751200000, 1552507678751201000], 1]}
append_apply_gradient_ops/GradientDescent/update_v/cg/conv1/biases/ApplyGradientDescent	ApplyGradientDescent	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(192)', ' 1:', '(1)', ' 2:', '(192)'], ['(192)', ' -t f32 -use_locking 0'], 0, 19000, 22000, [1552507678903981000, 1552507678903981000, 1552507678904000000, 1552507678904003000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2000, 2000, [1552507678903993000, 1552507678903993000, 1552507678903995000, 1552507678903995000], 1]}
tower_0/v/cg/dropout0_1/dropout/dropout/Shape	Const	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(2)', ' -t i32'], 1000, 2000, 3000, [1552507678750865000, 1552507678750866000, 1552507678750867000, 1552507678750868000], 1]}
tower_0/v/cg/conv3/Relu	Relu	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x384x13x13)'], ['(128x384x13x13)', ' -t f16'], 0, 241000, 243000, [1552507678798148000, 1552507678798148000, 1552507678798389000, 1552507678798391000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 224000, 224000, [1552507678798160000, 1552507678798160000, 1552507678798384000, 1552507678798384000], 1]}
tower_0/v/gradients/tower_0/v/cg/conv3/Relu_grad/ReluGrad	ReluGrad	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x384x13x13)', ' 1:', '(128x384x13x13)'], ['(128x384x13x13)', ' -t f16'], 1000, 568000, 572000, [1552507678849299000, 1552507678849300000, 1552507678849867000, 1552507678849871000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 546000, 546000, [1552507678849316000, 1552507678849316000, 1552507678849862000, 1552507678849862000], 1]}
tower_0/v/cg/conv4/BiasAdd	BiasAdd	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x256x13x13)', ' 1:', '(256)'], ['(128x256x13x13)', ' -t f16 -data_format NHWC'], 1000, 382000, 386000, [1552507678804495000, 1552507678804496000, 1552507678804877000, 1552507678804881000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 363000, 363000, [1552507678804510000, 1552507678804510000, 1552507678804873000, 1552507678804873000], 1]}
tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy	SparseSoftmaxCrossEntropyWithLogits	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x1001)', ' 1:', '(128)'], ['(128)', '(128x1001 slot 1 slot )', ' -t f32 -Tlabels i32'], 1000, 306000, 311000, [1552507678810103000, 1552507678810104000, 1552507678810409000, 1552507678810414000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 190000, 57000, [1552507678810122000, 1552507678810122000, 1552507678810404000, 1552507678810404000], 1]}
average_loss/Mean/input	ExpandDims	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(1)', ' 1:', '(1)'], ['(1)', ' -N i: 1 -t f32 -axis i: 0'], 1000, 4000, 5000, [1552507678815149000, 1552507678815150000, 1552507678815153000, 1552507678815154000], 1]}
tower_0/v/cg/conv0/Cast	Cast	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(64)'], ['(64)', ' -DstT f16 -SrcT f32'], 1000, 39000, 42000, [1552507678761983000, 1552507678761984000, 1552507678762022000, 1552507678762025000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2000, 2000, [1552507678762015000, 1552507678762015000, 1552507678762017000, 1552507678762017000], 1]}
tower_0/v/gradients/AddN_5	AddN	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(9216x4096)', ' 1:', '(9216x4096)'], ['(9216x4096)', ' -N i: 2 -t f32'], 0, 2897000, 2900000, [1552507678827723000, 1552507678827723000, 1552507678830620000, 1552507678830623000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2880000, 2880000, [1552507678827735000, 1552507678827735000, 1552507678830615000, 1552507678830615000], 1]}
tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/Conv2DBackpropFilter	Conv2DBackpropFilter	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x384x13x13)', ' 1:', '(4)', ' 2:', '(128x384x13x13)'], ['(3x3x384x384)', ' -t f16 -data_format NHWC -p s -cudnn 1'], 0, 8557000, 8561000, [1552507678858852000, 1552507678858852000, 1552507678867409000, 1552507678867413000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 8468000, 6115000, [1552507678858881000, 1552507678858881000, 1552507678867402000, 1552507678867402000], 1]}
tower_0/v/l2_loss/L2Loss_4	L2Loss	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(3x3x192x384)'], ['(1)', ' -t f32'], 0, 69000, 71000, [1552507678762186000, 1552507678762186000, 1552507678762255000, 1552507678762257000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 26000, 22000, [1552507678762210000, 1552507678762210000, 1552507678762249000, 1552507678762249000], 1]}
ConstantFolding/tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/ShapeN-matshapes-1	ShapeN-matshapes-1	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(3x3x192x384)', ' 1:', '(128x192x13x13)'], ['(4)'], 200, 700, 2000, [1552507678782345000, 1552507678782345200, 1552507678782345700, 1552507678782347000], 1]}
tower_0/v/gradients/tower_0/v/cg/affine1/affine1_grad/ReluGrad	ReluGrad	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x4096)', ' 1:', '(128x4096)'], ['(128x4096)', ' -t f16'], 0, 57000, 60000, [1552507678812039000, 1552507678812039000, 1552507678812096000, 1552507678812099000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 36000, 36000, [1552507678812055000, 1552507678812055000, 1552507678812091000, 1552507678812091000], 1]}
tower_0/v/gradients/tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy_grad/ExpandDims/dim	Const	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(1)', ' -t i32'], 0, 1000, 2000, [1552507678750822000, 1552507678750822000, 1552507678750823000, 1552507678750824000], 1]}
v/cg/conv4/conv2d/kernel/read	Identity	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(3x3x384x256)'], ['(3x3x384x256)', ' -t f32'], 0, 1000, 2000, [1552507678751202000, 1552507678751202000, 1552507678751203000, 1552507678751204000], 1]}
tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/Conv2DBackpropInput	Conv2DBackpropInput	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(4)', ' 1:', '(3x3x384x256)', ' 2:', '(128x256x13x13)'], ['(128x384x13x13)', ' -t f16 -data_format NHWC -p s -cudnn 1'], 1000, 6193000, 6198000, [1552507678836962000, 1552507678836963000, 1552507678843155000, 1552507678843160000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 6081000, 4351000, [1552507678836984000, 1552507678836984000, 1552507678843144000, 1552507678843144000], 1]}
tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer	Const	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(4)'], 0, 1000, 2000, [1552507678788295000, 1552507678788295000, 1552507678788296000, 1552507678788297000], 1]}
tower_0/v/gradients/tower_0/v/cg/mpool0/MaxPool_grad/MaxPoolGrad	MaxPoolGrad	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x64x55x55)', ' 1:', '(128x64x27x27)', ' 2:', '(128x64x27x27)'], ['(128x64x55x55)', ' -t f16 -data_format NHWC -ksize list { i: 1 i: 3 i: 3 i: 1} -strides 1 2 2 1'], 0, 1491000, 1495000, [1552507678892496000, 1552507678892496000, 1552507678893987000, 1552507678893991000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 1463000, 1463000, [1552507678892518000, 1552507678892518000, 1552507678893981000, 1552507678893981000], 1]}
tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_3_grad/mul	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(192)', ' 1:', '(1)'], ['(192)', ' -t f32'], 0, 22000, 24000, [1552507678757753000, 1552507678757753000, 1552507678757775000, 1552507678757777000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2000, 2000, [1552507678757768000, 1552507678757768000, 1552507678757770000, 1552507678757770000], 1]}
append_apply_gradient_ops/GradientDescent/update_v/cg/conv3/biases/ApplyGradientDescent	ApplyGradientDescent	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(384)', ' 1:', '(1)', ' 2:', '(384)'], ['(384)', ' -t f32 -use_locking 0'], 0, 19000, 21000, [1552507678882361000, 1552507678882361000, 1552507678882380000, 1552507678882382000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2000, 2000, [1552507678882373000, 1552507678882373000, 1552507678882375000, 1552507678882375000], 1]}
v/cg/conv4/conv2d/kernel	VariableV2	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(3x3x384x256)', ' -t f32'], 0, 2000, 3000, [1552507678750928000, 1552507678750928000, 1552507678750930000, 1552507678750931000], 1]}
tower_0/v/gradients/tower_0/v/cg/affine0/xw_plus_b/MatMul_grad/MatMul	MatMul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x4096)', ' 1:', '(9216x4096)'], ['(128x9216)', ' -t f16 -tr_a 0 -tr_b 1'], 0, 2720000, 2725000, [1552507678821797000, 1552507678821797000, 1552507678824517000, 1552507678824522000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2696000, 2696000, [1552507678821815000, 1552507678821815000, 1552507678824511000, 1552507678824511000], 1]}
tower_0/v/gradients/tower_0/v/cg/affine1/xw_plus_b/MatMul_grad/MatMul_1	MatMul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x4096)', ' 1:', '(128x4096)'], ['(4096x4096)', ' -t f16 -tr_a 1 -tr_b 0'], 1000, 1397000, 1400000, [1552507678812438000, 1552507678812439000, 1552507678813835000, 1552507678813838000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 1373000, 1373000, [1552507678812456000, 1552507678812456000, 1552507678813829000, 1552507678813829000], 1]}
tower_0/v/cg/affine1/Cast	Cast	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(4096x4096)'], ['(4096x4096)', ' -DstT f16 -SrcT f32'], 0, 841000, 845000, [1552507678755096000, 1552507678755096000, 1552507678755937000, 1552507678755941000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 819000, 819000, [1552507678755109000, 1552507678755109000, 1552507678755928000, 1552507678755928000], 1]}
v/cg/conv2/conv2d/kernel	VariableV2	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(3x3x192x384)', ' -t f32'], 0, 2000, 3000, [1552507678750912000, 1552507678750912000, 1552507678750914000, 1552507678750915000], 1]}
tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer	Const	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(4)'], 1000, 2000, 4000, [1552507678782340000, 1552507678782341000, 1552507678782342000, 1552507678782344000], 1]}
tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_1_grad/mul	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(64)', ' 1:', '(1)'], ['(64)', ' -t f32'], 1000, 1378000, 1384000, [1552507678756324000, 1552507678756325000, 1552507678757702000, 1552507678757708000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2000, 2000, [1552507678757687000, 1552507678757687000, 1552507678757689000, 1552507678757689000], 1]}
append_apply_gradient_ops/GradientDescent/update_v/cg/conv2/biases/ApplyGradientDescent	ApplyGradientDescent	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(384)', ' 1:', '(1)', ' 2:', '(384)'], ['(384)', ' -t f32 -use_locking 0'], 1000, 21000, 24000, [1552507678894060000, 1552507678894061000, 1552507678894081000, 1552507678894084000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2000, 2000, [1552507678894074000, 1552507678894074000, 1552507678894076000, 1552507678894076000], 1]}
tower_0/v/cg/conv2/Relu	Relu	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x384x13x13)'], ['(128x384x13x13)', ' -t f16'], 0, 241000, 243000, [1552507678788049000, 1552507678788049000, 1552507678788290000, 1552507678788292000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 223000, 223000, [1552507678788062000, 1552507678788062000, 1552507678788285000, 1552507678788285000], 1]}
tower_0/v/cg/dropout0/dropout/dropout/mul	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(128x4096)', ' 1:', '(128x4096)'], ['(128x4096)', ' -t f16'], 1000, 41000, 45000, [1552507678808249000, 1552507678808250000, 1552507678808290000, 1552507678808294000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 22000, 22000, [1552507678808263000, 1552507678808263000, 1552507678808285000, 1552507678808285000], 1]}
tower_0/v/gradients/tower_0/v/cg/conv3/conv2d/Conv2D_grad/Conv2DBackpropInput	Conv2DBackpropInput	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(4)', ' 1:', '(3x3x384x384)', ' 2:', '(128x384x13x13)'], ['(128x384x13x13)', ' -t f16 -data_format NHWC -p s -cudnn 1'], 1000, 8542000, 8545000, [1552507678849960000, 1552507678849961000, 1552507678858502000, 1552507678858505000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 8451000, 6286000, [1552507678849979000, 1552507678849979000, 1552507678858493000, 1552507678858493000], 1]}
v/cg/affine2/biases	VariableV2	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(1001)', ' -t f32'], 0, 5000, 6000, [1552507678750825000, 1552507678750825000, 1552507678750830000, 1552507678750831000], 1]}
ConstantFolding/tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/div_recip	Const	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(1)'], 0, 1000, 2000, [1552507678750815000, 1552507678750815000, 1552507678750816000, 1552507678750817000], 1]}
append_apply_gradient_ops/GradientDescent/update_v/cg/conv4/conv2d/kernel/ApplyGradientDescent	ApplyGradientDescent	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(3x3x384x256)', ' 1:', '(1)', ' 2:', '(3x3x384x256)'], ['(3x3x384x256)', ' -t f32 -use_locking 0'], 0, 87000, 90000, [1552507678879463000, 1552507678879463000, 1552507678879550000, 1552507678879553000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 70000, 70000, [1552507678879475000, 1552507678879475000, 1552507678879545000, 1552507678879545000], 1]}
v/cg/conv3/conv2d/kernel/read	Identity	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(3x3x384x384)'], ['(3x3x384x384)', ' -t f32'], 0, 1000, 2000, [1552507678751196000, 1552507678751196000, 1552507678751197000, 1552507678751198000], 1]}
v/cg/conv3/conv2d/kernel	VariableV2	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(3x3x384x384)', ' -t f32'], 1000, 2000, 4000, [1552507678750920000, 1552507678750921000, 1552507678750922000, 1552507678750924000], 1]}
tower_0/v/l2_loss/L2Loss_13	L2Loss	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(4096)'], ['(1)', ' -t f32'], 1000, 25000, 27000, [1552507678753653000, 1552507678753654000, 1552507678753678000, 1552507678753680000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 7000, 7000, [1552507678753667000, 1552507678753667000, 1552507678753674000, 1552507678753674000], 1]}
tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/value	Select	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(1)', ' 1:', '(1)', ' 2:', '(1)'], ['(1)', ' -t f32'], 1000, 26000, 28000, [1552507678811349000, 1552507678811350000, 1552507678811375000, 1552507678811377000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2000, 2000, [1552507678811368000, 1552507678811368000, 1552507678811370000, 1552507678811370000], 1]}
v/cg/affine2/weights	VariableV2	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:(none)'], ['(4096x1001)', ' -t f32'], 0, 2000, 3000, [1552507678750841000, 1552507678750841000, 1552507678750843000, 1552507678750844000], 1]}
tower_0/v/gradients/tower_0/v/cg/dropout0/dropout/dropout/mul_grad/Mul	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [[' 0:', '(1)', ' 1:', '(128x4096)'], ['(128x4096)', ' -t f16'], 1000, 38000, 40000, [1552507678772381000, 1552507678772382000, 1552507678772419000, 1552507678772421000], 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 19000, 19000, [1552507678772395000, 1552507678772395000, 1552507678772414000, 1552507678772414000], 1]}
